equip,start,end,qty
ав 760 Й1,2023-09-04 22:04:30.918455,2023-09-05 04:48:09.965800,501.3863012372739
ав 760 Й5,2023-03-11 16:19:58.050343,2023-03-11 22:52:47.545069,514.0608830330126
ав 760 Й1,2023-04-13 20:02:19.197546,2023-04-14 01:38:02.984529,521.1123754549623
ав 760 Й3,2023-01-01 10:33:04.336531,2023-01-01 16:38:40.357061,494.61134488412165
ав 760 Й3,2023-07-27 18:32:51.796928,2023-07-27 23:38:29.452885,553.0566343218887
ав 760 Й1,2023-12-22 06:35:44.134466,2023-12-21 23:34:25.448541,522.7756349547736
ав 760 Й1,2023-04-04 05:53:45.773779,2023-04-04 11:50:44.603435,460.5062084530662
ав 760 Й1,2023-04-13 02:24:00.060930,2023-04-13 07:33:12.009629,515.5225737132902
ав 760 Й3,2023-09-08 22:39:40.951538,2023-09-09 04:26:49.614725,519.3417906736493
ав 760 Й1,2023-01-24 22:28:21.950373,2023-01-25 03:47:03.061485,521.4252220673741
ав 760 Й3,2023-09-11 01:05:43.443990,2023-09-11 07:02:08.048962,
ав 760 Й1,2023-12-01 21:40:52.940074,2023-12-02 02:51:15.131841,479.5628725164434
ав 760 Й5,2023-02-28 23:14:06.466424,2023-03-01 04:41:40.896498,498.7946380578038
ав 760 Й5,2023-02-15 07:43:51.647034,2023-02-15 12:53:29.688113,502.70493963741126
ав 760 Й1,2023-09-11 16:11:51.420642,2023-09-11 21:32:07.130849,524.5511246551619
ав 760 Й3,2023-08-08 08:31:16.046431,2023-08-08 14:15:11.268712,520.383473287197
ав 760 Й5,2023-01-09 18:13:45.222753,2023-01-10 01:01:37.015205,480.4758182609668
ав 760 Й3,2023-03-26 15:57:34.161845,2023-03-26 21:45:57.152813,530.7673923307763
ав 760 Й3,2023-11-02 03:09:14.564167,2023-11-02 09:10:11.028322,488.4917377473274
ав 760 Й5,2023-08-11 15:00:26.877819,2023-08-11 20:31:40.512753,544.7228359418701
ав 760 Й3,2023-02-18 05:04:27.417850,2023-02-18 11:45:35.640212,533.4311544207859
ав 760 Й3,2023-12-24 16:40:28.839183,2023-12-24 22:07:46.626961,480.43663480578874
ав 760 Й3,2023-04-04 00:49:13.353719,2023-04-04 07:06:09.419422,503.5420622237967
ав 760 Й1,2023-09-11 16:11:51.420642,2023-09-11 21:32:07.130849,524.5511246551619
ав 760 Й1,2023-02-24 00:03:09.023899,2023-02-24 06:40:31.493887,518.1418848681922
ав 760 Й1,2023-06-04 19:39:21.836608,2023-06-05 02:20:03.547835,500.8201804633468
ав 760 Й5,2023-05-16 12:22:18.139486,2023-05-16 18:44:16.463143,504.1626922282946
ав 760 Й5,2023-01-11 12:53:23.693026,2023-01-11 19:02:50.783714,551.4772916513648
ав 760 Й1,2023-05-18 00:24:28.382919,2023-05-18 06:26:30.389825,494.61745469966775
ав 760 Й1,2023-08-06 05:30:31.938691,2023-08-06 12:15:49.367680,540.1897343256178
ав 760 Й3,2023-03-04 07:07:01.798354,2023-03-04 13:48:53.784607,
ав 760 Й3,2023-04-20 01:38:21.761114,2023-04-20 07:50:11.832091,517.7947267975276
ав 760 Й3,2023-01-12 15:52:30.544397,2023-01-12 21:27:26.747965,
ав 760 Й5,2023-08-23 10:47:32.031090,2023-08-23 16:17:45.277509,526.6741736634973
ав 760 Й1,2023-08-23 20:17:14.124631,2023-08-24 03:14:17.960313,514.1660240922645
ав 760 Й1,2023-09-18 22:25:16.752825,2023-09-19 03:32:42.434078,486.83751207404714
ав 760 Й5,2023-12-12 17:50:56.935246,2023-12-13 00:47:33.783211,517.4497706608228
ав 760 Й1,2023-09-08 18:55:51.890461,2023-09-09 00:38:05.595758,481.1073211369726
ав 760 Й5,2023-02-10 10:00:20.275820,2023-02-10 15:53:11.423458,494.59586639566123
ав 760 Й1,2023-05-15 22:38:41.807855,2023-05-16 03:54:28.324371,479.0596447757775
ав 760 Й5,2023-09-22 03:36:42.001974,2023-09-22 09:47:13.989054,492.5890344640708
ав 760 Й3,2023-07-01 22:39:46.789029,2023-07-02 05:13:00.459992,483.74925298249696
ав 760 Й1,2023-01-11 10:51:06.703233,2023-01-11 03:02:11.382609,465.4626807505315
ав 760 Й5,2023-09-11 12:23:28.722903,2023-09-11 18:41:34.878008,516.8616215766758
ав 760 Й1,2023-07-04 09:31:38.097810,2023-07-04 14:33:20.063188,513.9151969478908
ав 760 Й3,2023-02-10 11:34:36.016102,2023-02-10 17:04:35.799067,474.2147290276886
ав 760 Й1,2023-12-07 12:07:43.894752,2023-12-07 17:21:52.438057,496.1767204676101
ав 760 Й1,2023-09-27 22:10:10.735427,2023-09-28 05:05:56.641640,515.5890095080082
ав 760 Й1,2023-06-01 10:48:50.092737,2023-06-01 16:22:10.029928,498.4387864008368
ав 760 Й5,2023-09-25 09:54:36.467145,2023-09-25 16:49:45.188955,503.5464653149326
ав 760 Й5,2023-07-19 21:12:57.071194,2023-07-20 03:53:59.438897,460.57294920637895
ав 760 Й1,2023-04-22 01:23:46.620687,2023-04-22 07:15:19.239692,503.8809713816745
ав 760 Й1,2023-01-20 01:43:27.141578,2023-01-20 08:42:10.441300,501.85561793043604
ав 760 Й1,2023-10-21 16:04:46.209581,2023-10-21 22:34:37.163176,446.08373792402153
ав 760 Й1,2023-01-08 21:08:09.586111,2023-01-09 03:53:45.936159,453.1270415754784
ав 760 Й5,2023-10-24 00:28:35.556547,2023-10-24 07:01:20.339174,463.0965994487011
ав 760 Й3,2023-11-17 18:45:05.986175,2023-11-18 01:43:57.896321,478.9094934461344
ав 760 Й3,2023-08-07 23:12:38.677897,2023-08-08 05:59:05.767355,509.1856055252048
ав 760 Й1,2023-02-02 00:38:04.808925,2023-02-01 19:29:59.234746,476.7395521676901
ав 760 Й1,2023-08-19 07:21:58.977710,2023-08-19 14:10:56.268052,486.18465130333885
ав 760 Й5,2023-07-23 19:10:29.008277,2023-07-24 02:01:31.630897,439.9663900109876
ав 760 Й5,2023-04-09 00:01:17.285846,2023-04-09 06:54:27.944329,537.6850785056838
ав 760 Й1,2023-10-04 16:24:26.760731,2023-10-04 22:45:01.301488,513.0583008077922
ав 760 Й3,2023-05-13 10:16:37.175745,2023-05-13 15:52:55.176566,491.02658992213594
ав 760 Й3,2023-09-28 01:36:47.476842,2023-09-28 07:34:37.258660,564.9635063629111
ав 760 Й5,2023-09-20 17:45:26.599454,2023-09-20 10:20:48.523923,476.30356362917485
ав 760 Й5,2023-04-04 07:32:31.602487,2023-04-04 14:27:10.320466,497.981770326636
ав 760 Й3,2023-03-19 21:34:31.706770,2023-03-20 04:14:08.484853,470.24944824849103
ав 760 Й5,2023-10-19 17:15:14.280141,2023-10-19 23:54:10.796349,519.8921940437918
ав 760 Й1,2023-05-16 06:36:21.671294,2023-05-16 13:13:48.641452,508.94657816195013
ав 760 Й3,2023-04-26 06:22:54.655144,2023-04-26 12:41:26.689100,486.6862578149721
ав 760 Й1,2023-04-04 22:36:36.921147,2023-04-05 05:15:53.134372,474.5406368683924
ав 760 Й1,2023-01-21 19:31:06.457042,2023-01-22 01:17:39.330348,511.1265704512809
ав 760 Й3,2023-11-17 10:17:48.962998,2023-11-17 15:50:36.303328,523.6789493976398
ав 760 Й5,2023-03-19 06:29:18.585449,2023-03-19 12:43:53.252457,486.2805776255244
ав 760 Й5,2023-05-25 10:55:11.249607,2023-05-25 16:44:55.004513,515.0898754058611
ав 760 Й1,2023-05-14 01:30:38.796105,2023-05-14 08:27:19.850548,478.98464977213115
ав 760 Й1,2023-11-23 22:32:26.285283,2023-11-24 05:01:42.716106,501.07989516410953
ав 760 Й1,2023-05-06 10:16:51.424680,2023-05-06 15:44:05.323246,477.5177219339362
ав 760 Й3,2023-12-23 07:01:08.735897,2023-12-23 12:08:40.319734,477.9272303025624
ав 760 Й1,2023-06-12 21:23:11.458764,2023-06-13 03:33:07.053231,473.8175249438676
ав 760 Й3,2023-09-15 20:39:58.270396,2023-09-15 16:14:27.585354,507.0144236287338
ав 760 Й1,2023-11-08 10:08:23.889731,2023-11-08 16:38:22.468506,496.4638107804849
ав 760 Й5,2023-03-04 05:09:09.664857,2023-03-04 11:09:00.899870,497.8272689317793
ав 760 Й5,2023-05-28 23:16:42.519847,2023-05-29 05:44:26.382252,496.743985172497
ав 760 Й1,2023-10-26 08:46:48.548023,2023-10-26 15:30:44.840767,506.9366373090417
ав 760 Й3,2023-10-05 12:51:43.988547,2023-10-05 19:42:39.649598,518.3256276340776
ав 760 Й3,2023-07-30 05:17:58.754592,2023-07-30 12:10:08.189867,491.67316024791637
ав 760 Й1,2023-08-28 14:53:19.244250,2023-08-28 21:44:58.999167,463.30872677177643
ав 760 Й1,2023-02-05 05:58:16.039607,2023-02-05 12:04:58.358205,535.3413628463933
ав 760 Й3,2023-10-08 01:35:49.337002,2023-10-08 08:18:55.447647,540.2702207516937
ав 760 Й1,2023-02-04 03:18:26.518494,2023-02-04 10:11:38.087426,544.9987331843594
ав 760 Й1,2023-08-07 07:17:28.263495,2023-08-07 13:52:51.618034,506.3864069468418
ав 760 Й1,2023-09-07 08:57:29.278811,2023-09-07 15:30:17.471689,483.02670252392863
ав 760 Й3,2023-12-25 18:04:04.977284,2023-12-25 23:24:05.525326,489.7239274887546
ав 760 Й5,2023-12-11 18:13:08.624759,2023-12-11 23:38:08.834239,543.8929532097642
ав 760 Й1,2023-03-14 10:11:10.754191,2023-03-14 17:06:04.060446,525.8048836941279
ав 760 Й3,2023-02-22 02:59:42.913994,2023-02-22 08:28:31.796157,545.7395001570009
ав 760 Й5,2023-11-03 12:21:29.878944,2023-11-03 18:23:33.675914,492.9591737924456
ав 760 Й5,2023-07-28 04:14:59.441065,2023-07-27 22:00:16.557805,528.088603356545
ав 760 Й5,2023-05-30 02:00:13.888059,2023-05-30 08:37:28.423338,510.8136114921717
ав 760 Й1,2023-10-12 20:42:13.739786,2023-10-13 01:46:55.335308,
ав 760 Й1,2023-01-26 15:40:36.246245,2023-01-26 21:29:46.963244,503.4822242119484
ав 760 Й1,2023-06-06 04:09:14.020116,2023-06-06 10:31:59.857378,481.47812623220574
ав 760 Й3,2023-11-14 07:41:53.908322,2023-11-14 12:46:39.906797,489.3840847384193
ав 760 Й5,2023-01-28 18:13:30.551907,2023-01-28 23:52:46.156441,492.98918514196265
ав 760 Й1,2023-09-15 20:18:47.773501,2023-09-16 01:27:07.018133,515.2133977429106
ав 760 Й1,2023-12-24 02:08:40.544449,2023-12-24 08:26:57.957433,520.9313124390303
ав 760 Й1,2023-05-12 16:02:57.834402,2023-05-12 22:08:03.458252,494.5994594708011
ав 760 Й1,2023-08-16 17:19:05.050273,2023-08-17 00:05:36.722171,505.28274136339127
ав 760 Й5,2023-11-04 05:59:35.958002,2023-11-04 12:03:49.097705,459.09167458527475
ав 760 Й5,2023-03-23 10:22:05.246222,2023-03-23 16:14:42.805728,524.1751497745189
ав 760 Й3,2023-01-21 01:20:18.097533,2023-01-21 07:48:05.398320,470.7630464770135
ав 760 Й1,2023-06-24 07:46:00.581558,2023-06-24 13:10:46.544759,468.40891939360404
ав 760 Й5,2023-10-14 05:09:52.384939,2023-10-14 12:08:58.235438,514.9658056698504
ав 760 Й5,2023-04-24 10:29:35.603547,2023-04-24 15:41:14.314840,468.7464914024336
ав 760 Й5,2023-07-02 11:29:09.960362,2023-07-02 17:59:24.113555,544.4319813297831
ав 760 Й5,2023-12-21 23:30:30.750727,2023-12-22 05:17:52.622031,495.5684129490981
ав 760 Й5,2023-01-10 19:29:52.524275,2023-01-11 02:25:22.994129,498.8123086649454
ав 760 Й1,2023-11-23 14:46:28.737341,2023-11-23 20:25:42.961792,480.6505155671876
ав 760 Й1,2023-12-27 16:10:23.323838,2023-12-27 22:57:53.630426,525.4662801492028
ав 760 Й3,2023-06-15 22:49:00.135165,2023-06-16 05:34:31.243486,461.54630730720515
ав 760 Й1,2023-04-08 14:34:54.159784,2023-04-08 19:42:55.538468,530.2915648888177
ав 760 Й5,2023-05-19 16:45:07.843196,2023-05-19 23:26:48.302249,514.0408187134199
ав 760 Й5,2023-06-14 10:41:07.618930,2023-06-14 16:08:24.345121,
ав 760 Й5,2023-06-27 12:39:14.128733,2023-06-27 18:29:59.510985,478.83829878874013
ав 760 Й3,2023-10-12 07:09:53.022603,2023-10-12 12:16:32.202098,451.58128264701924
ав 760 Й1,2023-12-28 20:16:48.265913,2023-12-29 03:13:18.553649,502.0670171689034
ав 760 Й5,2023-05-15 02:58:14.144425,2023-05-15 08:39:36.947820,508.91608314721987
ав 760 Й3,2023-06-19 14:46:18.869616,2023-06-19 21:17:19.929059,456.3678950794335
ав 760 Й1,2023-08-23 10:56:40.858856,2023-08-23 17:53:59.288127,506.59494167976135
ав 760 Й1,2023-01-22 03:45:54.528749,2023-01-21 23:03:46.211203,519.1325285087285
ав 760 Й5,2023-01-29 02:46:22.917826,2023-01-29 08:47:56.777954,572.5546585253478
ав 760 Й3,2023-05-07 01:16:47.119115,2023-05-07 08:03:32.471293,532.807235456882
ав 760 Й1,2023-06-18 05:39:04.295857,2023-06-18 12:26:25.724551,526.3660529930834
ав 760 Й3,2023-10-09 03:30:32.176568,2023-10-09 09:55:11.708431,527.821807737363
ав 760 Й3,2023-07-26 16:47:20.755385,2023-07-26 23:33:12.504935,525.9201830611393
ав 760 Й5,2023-10-21 21:52:07.291856,2023-10-22 03:25:35.224539,511.830524293262
ав 760 Й3,2023-05-26 11:54:54.395319,2023-05-26 18:22:26.603935,446.72208798746465
ав 760 Й5,2023-04-15 13:47:00.971194,2023-04-15 20:04:42.362033,477.0199854783345
ав 760 Й1,2023-03-27 02:07:43.496729,2023-03-27 09:01:47.722866,507.89988613688803
ав 760 Й3,2023-05-03 05:24:04.671021,2023-05-03 10:35:24.167022,450.71614913225915
ав 760 Й1,2023-09-29 18:00:07.231870,2023-09-30 00:48:29.589467,
ав 760 Й5,2023-02-08 06:54:53.822995,2023-02-08 12:14:49.244074,540.7980899649546
ав 760 Й3,2023-08-17 20:54:29.970793,2023-08-18 02:05:02.079232,499.46928892420294
ав 760 Й1,2023-06-13 14:25:46.585991,2023-06-13 20:45:05.422308,479.1551658821258
ав 760 Й3,2023-09-02 03:36:11.882446,2023-09-02 08:52:15.530302,531.0445346136596
ав 760 Й1,2023-06-13 22:52:51.724067,2023-06-14 05:28:09.395822,504.5436931616864
ав 760 Й1,2023-10-24 05:52:07.195080,2023-10-24 12:04:18.234831,514.4307035022196
ав 760 Й3,2023-08-10 00:44:31.941193,2023-08-10 05:44:39.992059,451.82262214778126
ав 760 Й5,2023-11-07 21:51:37.854102,2023-11-08 04:07:51.746899,479.42851082126424
ав 760 Й1,2023-10-13 13:45:05.465757,2023-10-13 20:44:08.980301,521.7479518489093
ав 760 Й1,2023-05-11 13:17:53.108891,2023-05-11 19:27:41.439404,489.0515807729994
ав 760 Й1,2023-08-29 17:09:48.468136,2023-08-29 22:34:43.493783,486.68412626085336
ав 760 Й5,2023-06-07 21:48:57.820788,2023-06-08 04:41:53.458301,516.5800886088033
ав 760 Й1,2023-12-31 16:46:47.057172,2023-12-31 23:31:09.743162,504.11302710959865
ав 760 Й1,2023-02-09 11:18:34.894582,2023-02-09 17:37:25.053749,488.40075254246676
ав 760 Й1,2023-04-25 23:46:40.940644,2023-04-26 05:48:54.032543,499.39269442699737
ав 760 Й1,2023-11-27 09:10:19.692986,2023-11-27 14:36:15.291612,479.49830793329284
ав 760 Й3,2023-10-27 14:39:39.113859,2023-10-27 20:23:32.384546,479.4606127815839
ав 760 Й3,2023-08-12 03:35:08.850121,2023-08-12 09:32:08.555708,486.2422810243824
ав 760 Й5,2023-02-20 03:21:16.445582,2023-02-20 09:54:57.062709,561.5626677786213
ав 760 Й5,2023-06-18 06:34:07.130935,2023-06-18 11:52:36.828999,507.3374070700222
ав 760 Й1,2023-05-27 06:40:52.311500,2023-05-27 12:48:58.477074,514.6250408374452
ав 760 Й5,2023-11-09 23:51:56.908024,2023-11-10 06:20:10.820126,488.11083972672367
ав 760 Й1,2023-11-09 03:06:41.391518,2023-11-09 09:16:53.280160,540.03657739271
ав 760 Й3,2023-12-24 07:40:53.886234,2023-12-24 14:39:28.443281,512.7014223043602
ав 760 Й1,2023-10-05 00:45:39.038021,2023-10-05 06:28:10.141465,519.8637929154467
ав 760 Й3,2023-08-16 18:18:02.747551,2023-08-16 11:17:05.352265,474.0824390596707
ав 760 Й1,2023-09-09 03:35:03.689133,2023-09-09 10:01:01.200903,524.92657389712
ав 760 Й5,2023-02-12 04:15:44.003701,2023-02-12 09:47:44.456719,508.3008149766893
ав 760 Й5,2023-12-31 15:50:22.860335,2023-12-31 21:58:28.239977,504.8581133549118
ав 760 Й1,2023-03-31 00:27:54.297054,2023-03-31 07:18:37.262034,
ав 760 Й3,2023-04-27 18:15:51.353426,2023-04-27 23:18:51.104828,507.7334313430139
ав 760 Й5,2023-04-28 21:48:46.775703,2023-04-29 03:31:54.935759,474.01859615664836
ав 760 Й3,2023-07-15 21:33:45.525368,2023-07-16 04:02:41.301986,488.39247446348725
ав 760 Й5,2023-09-02 21:47:14.301181,2023-09-03 04:12:49.675448,509.7427090386617
ав 760 Й5,2023-06-27 21:08:18.741322,2023-06-28 03:43:55.914172,520.6785852236328
ав 760 Й1,2023-03-10 22:42:25.354407,2023-03-11 04:38:30.223987,497.8243793740663
ав 760 Й1,2023-04-01 19:53:42.984562,2023-04-02 00:59:48.932359,497.67420911995055
ав 760 Й1,2023-01-17 23:35:32.096382,2023-01-18 05:50:05.568041,503.2884087592525
ав 760 Й3,2023-12-10 12:09:51.176815,2023-12-10 18:57:03.117072,496.7112624585306
ав 760 Й5,2023-10-13 01:47:25.321202,2023-10-13 07:45:32.922152,464.12643781385697
ав 760 Й5,2023-02-04 09:11:05.236226,2023-02-04 14:11:24.141624,556.377288892084
ав 760 Й3,2023-02-20 07:02:52.857466,2023-02-20 02:05:15.653983,466.58255824280707
ав 760 Й1,2023-01-08 04:37:39.979551,2023-01-08 10:49:37.947476,512.4277732783729
ав 760 Й3,2023-05-09 23:35:28.622041,2023-05-10 04:49:22.299433,495.0643296284325
ав 760 Й5,2023-10-05 01:23:13.796729,2023-10-05 07:09:09.999222,529.4655362087354
ав 760 Й1,2023-11-15 14:41:34.364872,2023-11-15 20:58:34.651106,531.8165405429853
ав 760 Й3,2023-12-07 14:55:37.827896,2023-12-07 21:21:04.317597,500.95638185183134
ав 760 Й3,2023-03-09 07:08:07.704380,2023-03-09 00:38:30.550031,502.22760295156445
ав 760 Й3,2023-11-04 13:53:51.393403,2023-11-04 20:29:42.352135,485.8375783571518
ав 760 Й5,2023-10-09 22:39:56.592825,2023-10-10 04:10:49.741214,480.81203740833007
ав 760 Й5,2023-07-20 22:18:29.520525,2023-07-21 04:41:14.470422,447.7145481999597
ав 760 Й3,2023-12-27 22:01:16.637935,2023-12-28 04:10:12.617470,
ав 760 Й1,2023-02-13 02:42:33.000904,2023-02-13 08:23:28.629076,485.1854682994987
ав 760 Й5,2023-01-18 10:59:40.868810,2023-01-18 17:29:40.465150,529.912290001908
ав 760 Й3,2023-08-19 05:29:52.586949,2023-08-19 12:29:03.856687,492.63770621006387
ав 760 Й5,2023-11-01 04:06:14.803891,2023-11-01 09:41:44.993506,494.19576547432786
ав 760 Й3,2023-11-14 22:52:19.834150,2023-11-15 04:59:49.666992,452.4393254126664
ав 760 Й3,2023-06-25 04:50:48.549942,2023-06-25 11:15:22.464629,490.8284493284478
ав 760 Й5,2023-05-27 15:14:15.463433,2023-05-27 20:50:14.741060,498.77377272308274
ав 760 Й3,2023-07-10 13:52:42.201969,2023-07-10 20:14:59.824942,543.2626338869541
ав 760 Й1,2023-03-23 02:58:54.228664,2023-03-23 08:59:52.592879,495.513503956401
ав 760 Й1,2023-08-25 16:52:47.021837,2023-08-25 23:45:48.144904,509.53844071612076
ав 760 Й5,2023-05-11 20:54:05.267113,2023-05-12 02:39:24.359694,469.5506928863206
ав 760 Й1,2023-06-11 03:14:05.778912,2023-06-11 10:02:15.584589,464.4470396249919
ав 760 Й1,2023-03-15 12:03:05.889612,2023-03-15 18:59:36.290257,513.5708543314747
ав 760 Й5,2023-02-25 09:06:42.054930,2023-02-25 15:34:23.184547,535.8000485723651
ав 760 Й1,2023-05-30 09:29:11.200444,2023-05-30 16:12:08.433939,511.7797676388268
ав 760 Й1,2023-07-27 07:39:29.869529,2023-07-27 14:05:58.564814,503.3297327026648
ав 760 Й3,2023-03-01 21:06:14.090071,2023-03-02 02:06:48.509742,439.89576808989693
ав 760 Й5,2023-03-23 01:44:54.170613,2023-03-23 07:40:51.630977,447.8791413759545
ав 760 Й1,2023-06-14 16:38:40.139952,2023-06-14 22:51:37.044823,489.1423809414546
ав 760 Й1,2023-10-22 10:53:24.178025,2023-10-22 16:25:56.474234,
ав 760 Й1,2023-12-13 16:30:45.185658,2023-12-13 22:08:21.999240,503.4247341337896
ав 760 Й5,2023-03-16 21:29:54.679731,2023-03-17 03:02:22.387044,506.7529119893415
ав 760 Й1,2023-04-24 20:59:04.592064,2023-04-25 03:18:07.192713,494.3534859797447
ав 760 Й1,2023-05-13 16:21:38.036311,2023-05-13 23:15:27.637298,499.110393292096
ав 760 Й3,2023-08-09 00:19:34.117318,2023-08-09 05:37:21.828810,431.55072639624336
ав 760 Й5,2023-07-22 10:11:39.468042,2023-07-22 15:40:02.474953,496.89839540947673
ав 760 Й1,2023-01-12 12:43:58.948948,2023-01-12 17:54:39.046619,474.5635691610613
ав 760 Й1,2023-09-02 20:59:44.079423,2023-09-03 02:01:32.313290,471.7055292756116
ав 760 Й5,2023-05-04 12:43:54.010326,2023-05-04 18:45:34.143411,436.7428726531944
ав 760 Й5,2023-12-27 04:00:04.443062,2023-12-27 09:44:22.203225,522.0018944808769
ав 760 Й5,2023-02-02 03:18:51.115852,2023-02-02 08:48:37.235506,520.7700442938612
ав 760 Й3,2023-03-10 17:55:03.334424,2023-03-10 23:23:51.699373,487.98294110438576
ав 760 Й3,2023-05-14 19:55:25.127275,2023-05-14 13:42:00.646544,488.90841733201495
ав 760 Й1,2023-02-21 18:48:24.447715,2023-02-21 12:24:21.514966,461.4288355157392
ав 760 Й1,2023-10-09 06:13:51.000908,2023-10-09 12:23:03.439064,507.40602087815057
ав 760 Й5,2023-03-28 11:49:03.563270,2023-03-28 17:56:02.635297,479.4869196677688
ав 760 Й5,2023-06-23 14:06:59.300639,2023-06-23 21:04:21.385404,502.2829176026885
ав 760 Й3,2023-06-21 08:04:04.826434,2023-06-21 14:23:10.442139,498.6869875376862
ав 760 Й1,2023-01-31 05:52:38.461480,2023-01-31 12:47:05.838235,507.2249996730219
ав 760 Й1,2023-01-24 04:27:09.266474,2023-01-23 22:14:40.230787,496.97947440664336
ав 760 Й1,2023-08-24 15:16:44.014813,2023-08-24 22:12:29.268921,525.0098058052916
ав 760 Й1,2023-09-06 15:14:25.690259,2023-09-06 21:00:34.661741,506.29038483700225
ав 760 Й1,2023-07-09 11:08:03.744996,2023-07-09 17:59:16.406484,502.4193678001683
ав 760 Й5,2023-02-26 11:52:20.382838,2023-02-26 18:46:32.771375,519.308887409033
ав 760 Й3,2023-04-20 18:33:36.003929,2023-04-20 11:21:45.810739,522.12598091451
ав 760 Й1,2023-07-03 16:59:13.624977,2023-07-03 23:26:05.847270,538.1324353034508
ав 760 Й5,2023-01-23 18:42:33.898018,2023-01-24 00:59:58.603588,513.9611764056284
ав 760 Й3,2023-02-21 00:25:45.271260,2023-02-21 06:24:37.639011,471.31629101389916
ав 760 Й3,2023-03-07 20:15:34.048308,2023-03-08 03:15:16.968947,475.0356080237411
ав 760 Й1,2023-05-08 14:24:42.865211,2023-05-08 20:55:51.724438,471.8664521505766
